log10_ratio,density
0.7973746017936528,0.002444038772626711
0.7977354279302807,0.002234211514847378
0.7980962540669087,0.0020403558406047427
0.7984570802035366,0.0018614568838632238
0.7988179063401645,0.001696545392326717
0.7991787324767924,0.0015446974333940815
0.7995395586134204,0.0014050339096331706
0.7999003847500483,0.0012767199034193371
0.8002612108866762,0.001158963869775465
0.8006220370233041,0.0010510166957555976
0.8009828631599321,0.0009521706439363899
0.80134368929656,0.0008617581967462905
0.8017045154331879,0.0007791508174722822
0.8020653415698158,0.000703757642859924
0.8024261677064438,0.0006350241212693471
0.8027869938430717,0.0005724306093837949
0.8031478199796996,0.0005154909394918569
0.8035086461163276,0.00046375096839593866
0.8038694722529555,0.0004167871180387376
0.8042302983895834,0.00037420491699918795
0.8045911245262113,0.00033563755109201817
0.8049519506628393,0.00030074443041914583
0.8053127767994672,0.000269209779368351
0.8056736029360951,0.00024074125524108984
0.806034429072723,0.0002150686004194276
0.806395255209351,0.00019194233225323666
0.8067560813459789,0.00017113247416612016
0.8071169074826068,0.00015242733084274047
0.8074777336192347,0.00013563230977112084
0.8078385597558627,0.00012056879087239875
0.8081993858924906,0.00010707304545621672
0.8085602120291185,9.49952052919381e-05
0.8089210381657465,8.419828218334061e-05
0.8092818643023744,7.455723807567868e-05
0.8096426904390023,6.595810540753664e-05
0.8100035165756302,5.829715714409787e-05
0.8103643427122581,5.1480125691180014e-05
0.8107251688488861,4.542146968860804e-05
0.811085994985514,4.0043687515359716e-05
0.811446821122142,3.527667620473839e-05
0.8118076472587699,3.105713436408657e-05
0.8121684733953978,2.73280076174562e-05
0.8125292995320257,2.403797503955939e-05
0.8128901256686536,2.114097502284252e-05
0.8132509518052815,1.859576901490863e-05
0.8136117779419095,1.6365541578616023e-05
0.8139726040785374,1.4417535260414352e-05
0.8143334302151654,1.272271880197167e-05
0.8146942563517933,1.1255487294448919e-05
0.8150550824884212,9.993392952258098e-06
0.8154159086250491,8.916905272625079e-06
0.815776734761677,8.009199447346672e-06
0.816137560898305,7.2559720027908225e-06
0.8164983870349329,6.645282762327252e-06
0.8168592131715608,6.1674223511396096e-06
0.8172200393081888,5.814804595865797e-06
0.8175808654448167,5.5818833100752094e-06
0.8179416915814446,5.465093100487437e-06
0.8183025177180725,5.462813977516858e-06
0.8186633438547004,5.5753597066165165e-06
0.8190241699913284,5.8049899935013375e-06
0.8193849961279563,6.155946756166347e-06
0.8197458222645843,6.634514899226698e-06
0.8201066484012122,7.249108171012859e-06
0.8204674745378401,8.010380850588345e-06
0.820828300674468,8.931366179904695e-06
0.8211891268110959,1.0027642625097674e-05
0.8215499529477238,1.131752921987442e-05
0.8219107790843518,1.282231141232055e-05
0.8222716052209798,1.4566499003504276e-05
0.8226324313576077,1.657811793109429e-05
0.8229932574942356,1.88890378128109e-05
0.8233540836308635,2.1535337321778684e-05
0.8237149097674914,2.455770961747914e-05
0.8240757359041193,2.8001910200541014e-05
0.8244365620407473,3.19192496954798e-05
0.8247973881773752,3.6367134190953155e-05
0.8251582143140032,4.1409655880117845e-05
0.8255190404506311,4.711823684215546e-05
0.825879866587259,5.3572328887678845e-05
0.8262406927238869,6.086017245288895e-05
0.8266015188605148,6.907961756751105e-05
0.8269623449971427,7.83390099364942e-05
0.8273231711337707,8.87581451625258e-05
0.8276839972703987,0.00010046929409193695
0.8280448234070266,0.00011361830218758029
0.8284056495436545,0.00012836576571467485
0.8287664756802824,0.0001448882873666355
0.8291273018169103,0.00016337981375273927
0.8294881279535382,0.00018405305691551494
0.8298489540901661,0.00020714100173831898
0.8302097802267941,0.00023289850073941214
0.8305706063634221,0.0002616039573244018
0.83093143250005,0.00029356109808026994
0.8312922586366779,0.000329100834138381
0.8316530847733058,0.00036858321100799874
0.8320139109099337,0.0004123994455826477
0.8323747370465616,0.00046097404824724713
0.8327355631831895,0.0005147670271628889
0.8330963893198176,0.0005742761708756207
0.8334572154564455,0.0006400394043871911
0.8338180415930734,0.0007126372127380707
0.8341788677297013,0.0007926951249864131
0.8345396938663292,0.0008808862502251429
0.8349005200029571,0.0009779338559639382
0.835261346139585,0.0010846139778164833
0.835622172276213,0.0012017580479845597
0.835982998412841,0.0013302555285208083
0.8363438245494689,0.0014710565337935648
0.8367046506860968,0.0016251744249726147
0.8370654768227247,0.0017936883577233272
0.8374263029593526,0.0019777457626379644
0.8377871290959805,0.002178564736272467
0.8381479552326084,0.002397436318998368
0.8385087813692365,0.002635726634247741
0.8388696075058644,0.0028948788621304088
0.8392304336424923,0.0031764150188714774
0.8395912597791202,0.0034819375120531486
0.8399520859157481,0.003813130440289565
0.840312912052376,0.004171760604721561
0.8406737381890039,0.00455967819862764
0.8410345643256318,0.004978817140515429
0.8413953904622599,0.005431195015328838
0.8417562165988878,0.005918912587883906
0.8421170427355157,0.006444152852375962
0.8424778688721436,0.007009179581782128
0.8428386950087715,0.0076163353412760015
0.8431995211453994,0.008268038930353949
0.8435603472820273,0.008966782219313095
0.8439211734186552,0.009715126347005155
0.8442819995552833,0.010515697248455086
0.8446428256919112,0.011371180482996821
0.8450036518285391,0.012284315336041511
0.845364477965167,0.01325788817047999
0.8457253041017949,0.014294725007042578
0.8460861302384228,0.015397683316683765
0.8464469563750507,0.016569643012241304
0.8468077825116788,0.01781349663124447
0.8471686086483067,0.019132138706762114
0.8475294347849346,0.02052845432865813
0.8478902609215625,0.022005306903432147
0.8482510870581904,0.023565525127056508
0.8486119131948183,0.025211889191754117
0.8489727393314462,0.026947116254537957
0.8493335654680741,0.028773845202433028
0.8496943916047022,0.030694620756674437
0.8500552177413301,0.03271187696567468
0.850416043877958,0.03482792014421394
0.8507768700145859,0.03704491132396284
0.8511376961512138,0.039364848288181445
0.8514985222878417,0.04178954727099386
0.8518593484244696,0.044320624409133716
0.8522201745610976,0.04695947704125539
0.8525810006977256,0.049707264956860946
0.8529418268343535,0.05256489170337972
0.8533026529709814,0.05553298606607152
0.8536634791076093,0.05861188384087695
0.8540243052442372,0.061801610025278175
0.8543851313808651,0.06510186155637337
0.854745957517493,0.0685119907287965
0.8551067836541211,0.07203098942759066
0.855467609790749,0.07565747431277876
0.8558284359273769,0.07938967309297967
0.8561892620640048,0.08322541202492256
0.8565500882006327,0.0871621047742005
0.8569109143372606,0.09119674276990963
0.8572717404738885,0.09532588718189572
0.8576325666105165,0.09954566264431657
0.8579933927471445,0.1038517528428951
0.8583542188837724,0.1082393980757933
0.8587150450204003,0.11270339488926011
0.8590758711570282,0.11723809787943897
0.8594366972936561,0.12183742374059894
0.859797523430284,0.1264948576280312
0.860158349566912,0.13120346189066068
0.8605191757035399,0.1359558872143887
0.8608800018401679,0.14074438620215074
0.8612408279767958,0.14556082940100162
0.8616016541134237,0.1503967237701504
0.8619624802500516,0.15524323356687972
0.8623233063866795,0.16009120360999868
0.8626841325233074,0.164931184862867
0.8630449586599354,0.16975346226022434
0.8634057847965633,0.17454808468542035
0.8637666109331913,0.1793048969870594
0.8641274370698192,0.18401357390688697
0.8644882632064471,0.18866365577407676
0.864849089343075,0.19324458580501971
0.8652099154797029,0.1977457488325063
0.8655707416163309,0.20215651127398923
0.8659315677529588,0.206466262135476
0.8662923938895868,0.21066445483576282
0.8666532200262147,0.21474064962530262
0.8670140461628426,0.21868455636505732
0.8673748722994705,0.22248607742340235
0.8677356984360984,0.2261353504436263
0.8680965245727263,0.229622790730808
0.8684573507093543,0.2329391330049998
0.8688181768459822,0.23607547226775086
0.8691790029826102,0.23902330353099113
0.8695398291192381,0.24177456016135715
0.869900655255866,0.24432165059902028
0.8702614813924939,0.24665749321797648
0.8706223075291218,0.24877554910462957
0.8709831336657498,0.250669852543168
0.8713439598023777,0.2523350390096426
0.8717047859390056,0.25376637049178563
0.8720656120756336,0.25495975796822445
0.8724264382122615,0.25591178089881966
0.8727872643488894,0.25661970359715525
0.8731480904855173,0.25708148837667194
0.8735089166221452,0.2572958053832786
0.8738697427587732,0.2572620390494258
0.8742305688954011,0.256980291127317
0.874591395032029,0.25645138028201403
0.874952221168657,0.2556768382484467
0.8753130473052849,0.2546589025795761
0.8756738734419128,0.2534005060359638
0.8760346995785407,0.2519052626896096
0.8763955257151687,0.25017745083689547
0.8767563518517966,0.2482219928366556
0.8771171779884245,0.24604443200962428
0.8774780041250525,0.24365090675456208
0.8778388302616804,0.2410481220541512
0.8781996563983083,0.23824331856005523
0.8785604825349362,0.23524423946134715
0.8789213086715641,0.23205909535352925
0.8792821348081921,0.22869652733674425
0.87964296094482,0.22516556858118447
0.8800037870814479,0.22147560460528087
0.8803646132180759,0.2176363325178593
0.8807254393547038,0.21365771947906317
0.8810862654913317,0.2095499606365289
0.8814470916279596,0.20532343679301676
0.8818079177645876,0.20098867205946813
0.8821687439012155,0.196556291743431
0.8825295700378434,0.19203698071688055
0.8828903961744713,0.1874414424999615
0.8832512223110993,0.18278035928791997
0.8836120484477272,0.17806435313787003
0.8839728745843551,0.17330394851991454
0.884333700720983,0.16850953642393143
0.884694526857611,0.16369134019880927
0.8850553529942389,0.15885938328567495
0.8854161791308668,0.15402345899040454
0.8857770052674948,0.14919310242394124
0.8861378314041227,0.14437756472164257
0.8864986575407506,0.13958578963521426
0.8868594836773785,0.13482639257300139
0.8872203098140065,0.13010764214656168
0.8875811359506344,0.12543744426368095
0.8879419620872623,0.12082332879054032
0.8883027882238902,0.11627243878865012
0.8886636143605182,0.11179152231553206
0.8890244404971461,0.10738692676224532
0.889385266633774,0.10306459568548465
0.889746092770402,0.09883006807764887
0.8901069189070299,0.09468848000463462
0.8904677450436578,0.09064456852856681
0.8908285711802857,0.08670267782102775
0.8911893973169136,0.08286676736187047
0.8915502234535416,0.07914042210916725
0.8919110495901695,0.07552686451752565
0.8922718757267974,0.07202896827468538
0.8926327018634254,0.06864927362021148
0.8929935280000533,0.06539000410491737
0.8933543541366812,0.06225308464571256
0.8937151802733091,0.05924016072749428
0.894076006409937,0.056352618601723845
0.894436832546565,0.05359160633020219
0.8947976586831929,0.05095805552241216
0.8951584848198209,0.04845270361534301
0.8955193109564488,0.04607611654616947
0.8958801370930767,0.043828711670187384
0.8962409632297046,0.04171078077916175
0.8966017893663325,0.03972251307849966
0.8969626155029605,0.037864017985486935
0.8973234416395884,0.036135347615027895
0.8976842677762163,0.03453651882394014
0.8980450939128443,0.0330675346898061
0.8984059200494722,0.031728405305554395
0.8987667461861001,0.030519167776358287
0.899127572322728,0.0294399053110373
0.8994883984593559,0.028490765305838488
0.8998492245959839,0.02767197632429827
0.9002100507326117,0.02698386388276243
0.9005708768692396,0.026426864957062486
0.9009317030058676,0.026001541131816585
0.9012925291424957,0.02570859031978804
0.9016533552791236,0.02554885698473788
0.9020141814157515,0.025523340807209725
0.9023750075523794,0.02563320373872564
0.9027358336890073,0.02587977539592414
0.9030966598256353,0.026264556752285097
0.9034574859622632,0.02678922209125095
0.9038183120988911,0.0274556191908043
0.904179138235519,0.02826576771591215
0.9045399643721469,0.029221855801719834
0.9049007905087748,0.030326234817006716
0.9052616166454027,0.031581412304193
0.9056224427820306,0.03299004309917906
0.9059832689186585,0.034554918641474044
0.9063440950552865,0.03627895449249581
0.9067049211919146,0.03816517608754936
0.9070657473285425,0.04021670275488805
0.9074265734651704,0.04243673004341989
0.9077873996017983,0.04482851040894058
0.9081482257384262,0.047395332317444513
0.9085090518750542,0.0501404978328581
0.9088698780116821,0.0530672987655655
0.90923070414831,0.05617899146731136
0.9095915302849379,0.05947877036733778
0.9099523564215658,0.06296974035406167
0.9103131825581937,0.06665488811599449
0.9106740086948216,0.0705370525650593
0.9110348348314495,0.0746188944747193
0.9113956609680774,0.07890286547454076
0.9117564871047054,0.08339117655169379
0.9121173132413333,0.08808576621847654
0.9124781393779614,0.0929882685131645
0.9128389655145893,0.09809998100905236
0.9131997916512172,0.1034218330137817
0.9135606177878451,0.10895435414721912
0.913921443924473,0.11469764349188802
0.914282270061101,0.12065133951454338
0.9146430961977289,0.1268145909611781
0.9150039223343568,0.1331860289304082
0.9153647484709847,0.13976374033152295
0.9157255746076126,0.14654524293375848
0.9160864007442405,0.1535274622121217
0.9164472268808684,0.16070671019261049
0.9168080530174963,0.16807866649554454
0.9171688791541243,0.1756383617702859
0.9175297052907522,0.18338016370747579
0.9178905314273803,0.19129776580624006
0.9182513575640082,0.19938417906359204
0.9186121837006361,0.20763172674135952
0.918973009837264,0.21603204235249307
0.919333835973892,0.2245760709937627
0.9196946621105199,0.23325407413518565
0.9200554882471478,0.24205563795876986
0.9204163143837757,0.2509696853197785
0.9207771405204036,0.25998449138330304
0.9211379666570315,0.2690877029671177
0.9214987927936594,0.2782663615992357
0.9218596189302873,0.28750693027494684
0.9222204450669153,0.29679532387383006
0.9225812712035432,0.30611694317248994
0.9229420973401711,0.3154567123634275
0.923302923476799,0.32479911996523536
0.9236637496134271,0.3341282629838598
0.924024575750055,0.3434278941596552
0.924385401886683,0.35268147211025286
0.9247462280233109,0.36187221415525195
0.9251070541599388,0.3709831515857996
0.9254678802965667,0.3799971871199322
0.9258287064331946,0.38889715426406324
0.9261895325698225,0.3976658782817756
0.9265503587064504,0.4062862384536868
0.9269111848430783,0.414741231296758
0.9272720109797062,0.4230140343979134
0.9276328371163342,0.4310880705058911
0.9279936632529621,0.4389470715164631
0.92835448938959,0.44657514198015325
0.9287153155262179,0.4539568217580004
0.929076141662846,0.46107714745035044
0.9294369677994739,0.46792171222566936
0.9297977939361018,0.4744767236815123
0.9301586200727298,0.48072905937742616
0.9305194462093577,0.4866663196905231
0.9308802723459856,0.49227687765787825
0.9312410984826135,0.4975499254863313
0.9316019246192414,0.5024755174291881
0.9319627507558693,0.5070446087509696
0.9323235768924972,0.5112490905252723
0.9326844030291251,0.5150818200370766
0.933045229165753,0.5185366465890469
0.933406055302381,0.521608432541542
0.9337668814390089,0.5242930694477171
0.9341277075756368,0.5265874891781643
0.9344885337122647,0.5284896699636825
0.9348493598488928,0.5299986373196466
0.9352101859855207,0.5311144598508957
0.9355710121221487,0.5318382399716673
0.9359318382587766,0.5321720996105563
0.9362926643954045,0.5321191610055962
0.9366534905320324,0.5316835227288595
0.9370143166686603,0.5308702311132842
0.9373751428052882,0.5296852472863885
0.9377359689419161,0.528135410045881
0.938096795078544,0.5262283948406209
0.938457621215172,0.5239726691466879
0.9388184473517999,0.5213774445522265
0.9391792734884278,0.5184526258860731
0.9395400996250557,0.5152087577436919
0.9399009257616836,0.511656968779546
0.9402617518983117,0.5078089141475107
0.9406225780349396,0.5036767164803091
0.9409834041715676,0.49927290580493866
0.9413442303081955,0.4946103587938667
0.9417050564448234,0.48970223775121696
0.9420658825814513,0.4845619297293052
0.9424267087180792,0.47920298616385326
0.9427875348547071,0.47363906340595047
0.943148360991335,0.4678838645156741
0.943509187127963,0.46195108266609836
0.9438700132645909,0.4558543464876538
0.9442308394012188,0.449607167661497
0.9445916655378467,0.4432228910469073
0.9449524916744746,0.4367146476022135
0.9453133178111025,0.4300953103312728
0.9456741439477304,0.4233774534587324
0.9460349700843586,0.41657331500715733
0.9463957962209865,0.40969476291826734
0.9467566223576144,0.40275326482882373
0.9471174484942423,0.3957598615799665
0.9474782746308702,0.3887251445069648
0.9478391007674981,0.381659236524794
0.948199926904126,0.37457177699410815
0.9485607530407539,0.36747191032219084
0.9489215791773818,0.3603682782245685
0.9492824053140098,0.3532690155456815
0.9496432314506377,0.3461817495111222
0.9500040575872656,0.3391136022601449
0.9503648837238935,0.3320711964852059
0.9507257098605214,0.32506066398576416
0.9510865359971493,0.31808765692616875
0.9514473621337775,0.3111573615726768
0.9518081882704054,0.3042745142723626
0.9521690144070333,0.2974434194268365
0.9525298405436612,0.29066796920679994
0.9528906666802891,0.2839516647487681
0.953251492816917,0.2772976385734347
0.9536123189535449,0.27070867796580994
0.9539731450901728,0.26418724906017965
0.9543339712268007,0.2577355213783719
0.9546947973634287,0.25135539257727607
0.9550556235000566,0.24504851317125745
0.9554164496366845,0.23881631100648174
0.9557772757733124,0.23266001527739033
0.9561381019099403,0.22658067989024483
0.9564989280465682,0.22057920599457842
0.9568597541831961,0.21465636352055376
0.9572205803198243,0.20881281157806064
0.9575814064564522,0.20304911759207547
0.9579422325930801,0.1973657750676957
0.958303058729708,0.19176321989769926
0.9586638848663359,0.1862418451445638
0.9590247110029638,0.18080201424800968
0.9593855371395917,0.17544407262785922
0.9597463632762196,0.17016835767004201
0.9601071894128476,0.1649752071010107
0.9604680155494755,0.15986496577232967
0.9608288416861034,0.15483799089263206
0.9611896678227313,0.14989465575855712
0.9615504939593592,0.14503535204928855
0.9619113200959871,0.14026049076114477
0.962272146232615,0.13557050186897895
0.9626329723692432,0.13096583281015453
0.9629937985058711,0.12644694589427485
0.963354624642499,0.12201431474778837
0.9637154507791269,0.1176684199072282
0.9640762769157548,0.11340974367776004
0.9644371030523827,0.10923876437544418
0.9647979291890106,0.10515595007188339
0.9651587553256386,0.1011617519588853
0.9655195814622665,0.09725659744860148
0.9658804075988944,0.09344088312117772
0.9662412337355223,0.08971496762760395
0.9666020598721502,0.08607916465006989
0.9669628860087781,0.08253373601603803
0.967323712145406,0.07907888505531138
0.9676845382820339,0.0757147502819376
0.9680453644186621,0.07244139947482797
0.96840619055529,0.06925882422262235
0.9687670166919179,0.06616693498977502
0.9691278428285458,0.0631655567520698
0.9694886689651737,0.06025442524102326
0.9698494951018016,0.05743318382788162
0.9702103212384295,0.05470138106936279
0.9705711473750575,0.05205846892895604
0.9709319735116854,0.04950380167954394
0.9712927996483133,0.047036635485514976
0.9716536257849412,0.044656128655299984
0.9720144519215691,0.04236134254860747
0.972375278058197,0.0401512431164559
0.9727361041948249,0.038024703046573315
0.9730969303314528,0.03598050448173791
0.9734577564680807,0.03401734227432058
0.9738185826047089,0.032133827736587434
0.9741794087413368,0.030328492843245455
0.9745402348779647,0.02859979484029286
0.9749010610145926,0.0269461212124249
0.9752618871512205,0.025365794960002012
0.9756227132878484,0.023857080135985326
0.9759835394244764,0.022418187593115455
0.9763443655611043,0.021047280892048388
0.9767051916977322,0.019742482322033912
0.9770660178343601,0.01850187898706969
0.977426843970988,0.017323528912158184
0.9777876701076159,0.01620546712637064
0.9781484962442438,0.015145711681788169
0.9785093223808717,0.014142269570004608
0.9788701485174996,0.01319314250072997
0.9792309746541278,0.012296332510019995
0.9795918007907557,0.011449847368803421
0.9799526269273836,0.010651705765572377
0.9803134530640115,0.009899942240387476
0.9806742792006394,0.009192611850589406
0.9810351053372673,0.00852779455185741
0.9813959314738953,0.00790359928144171
0.9817567576105232,0.007318167733479275
0.9821175837471511,0.006769677819290653
0.982478409883779,0.006256346808401021
0.9828392360204069,0.005776434148717153
0.9832000621570348,0.005328243966823516
0.9835608882936627,0.004910127251692898
0.9839217144302906,0.004520483727262009
0.9842825405669186,0.004157763421266448
0.9846433667035465,0.003820467939482093
0.9850041928401746,0.003507151456054249
0.9853650189768025,0.003216421431938424
0.9857258451134304,0.002946939074604443
0.9860866712500583,0.00269741955310412
0.9864474973866862,0.002466631983340709
0.9868083235233142,0.002253399198951014
0.9871691496599421,0.002056597323599825
0.98752997579657,0.0018751551607204735
0.9878908019331979,0.0017080534168105376
0.9882516280698258,0.0015543237743336597
0.9886124542064537,0.0014130478300880271
0.9889732803430816,0.0012833559146019288
0.9893341064797095,0.0011644258077090853
0.9896949326163375,0.0010554813649633437
0.9900557587529654,0.0009557910689803396
0.9904165848895935,0.0008646665191557957
0.9907774110262214,0.0007814608725217083
0.9911382371628493,0.0007055672477666457
0.9914990632994772,0.0006364171036836054
0.9918598894361051,0.0005734786025219986
0.9922207155727331,0.0005162549679208299
0.992581541709361,0.00046428284629742526
0.9929423678459889,0.0004171306797653457
0.9933031939826168,0.00037439709786635917
0.9936640201192447,0.0003357093346271841
0.9940248462558726,0.00030072167670077793
0.9943856723925005,0.00026911394762678674
0.9947464985291284,0.00024059003255069117
0.9951073246657564,0.00021487644708041693
0.9954681508023843,0.0001917209533333394
0.9958289769390122,0.0001708912256396863
0.9961898030756403,0.00015217356781996557
0.9965506292122682,0.00013537168344656533
0.9969114553488961,0.00012030550003172499
0.997272281485524,0.00010681004765735867
0.997633107622152,9.473439217491566e-05
0.9979939337587799,8.394062275527814e-05
0.9983547598954078,7.430289325870299e-05
0.9987155860320357,6.570651662116392e-05
0.9990764121686636,5.804711121518681e-05
0.9994372383052915,5.122979793800592e-05
0.9997980644419194,4.516844660636634e-05
1.0001588905785472,3.978497009323296e-05
1.0005197167151751,3.5008664525096545e-05
1.000880542851803,3.077559376772337e-05
1.001241368988431,2.702801636051695e-05
1.001602195125059,2.3713853013708816e-05
1.001963021261687,2.0786192756016264e-05
1.002323847398315,1.820283581130243e-05
1.0026846735349428,1.592587128949065e-05
1.0030454996715708,1.3921287797537908e-05
1.0034063258081987,1.215861510906824e-05
1.0037671519448266,1.0610595074756776e-05
1.0041279780814545,9.25288000818239e-06
1.0044888042180824,8.06375684236745e-06
1.0048496303547103,7.023895419237002e-06
1.0052104564913382,6.1161193467187755e-06
1.0055712826279661,5.325197935079494e-06
1.005932108764594,4.637657804450144e-06
1.006292934901222,4.041612838551357e-06
1.0066537610378499,3.526611244632231e-06
1.0070145871744778,3.083498566027808e-06
1.007375413311106,2.704295580975141e-06
1.0077362394477338,2.382090108989977e-06
1.0080970655843617,2.110941833862051e-06
1.0084578917209897,1.8857993398938822e-06
1.0088187178576176,1.702428645206099e-06
1.0091795439942455,1.5573526026137767e-06
1.0095403701308734,1.4478006246771527e-06
1.0099011962675013,1.371668275010805e-06
1.0102620224041292,1.3274863528149637e-06
1.0106228485407571,1.3143991819242397e-06
1.010983674677385,1.3321518995261189e-06
1.011344500814013,1.381086623191346e-06
1.0117053269506409,1.4621474580937184e-06
1.0120661530872688,1.5768943894032721e-06
1.0124269792238967,1.727526187941527e-06
1.0127878053605248,1.9169125404102756e-06
1.0131486314971527,2.1486356989538978e-06
1.0135094576337806,2.427042028584749e-06
1.0138702837704086,2.75730391514047e-06
1.0142311099070365,3.145492581001063e-06
1.0145919360436644,3.5986624407462924e-06
1.0149527621802923,4.1249477142239294e-06
1.0153135883169202,4.733672100027154e-06
1.0156744144535481,5.435472397952611e-06
1.016035240590176,6.242437054407949e-06
1.016396066726804,7.168260689613993e-06
1.0167568928634318,8.228415749436251e-06
1.0171177190000598,9.440342507261945e-06
1.0174785451366877,1.0823658721942804e-05
1.0178393712733156,1.2400390335776534e-05
1.0182001974099435,1.419522467096318e-05
1.0185610235465716,1.6235787653111753e-05
1.0189218496831995,1.8552946655080684e-05
1.0192826758198275,2.118114061268687e-05
1.0196435019564554,2.4158739114171242e-05
1.0200043280930833,2.7528432206606325e-05
1.0203651542297112,3.133765269298249e-05
1.020725980366339,3.563903271191969e-05
1.021086806502967,4.049089639618159e-05
1.021447632639595,4.595779039440686e-05
1.0218084587762228,5.211105401084164e-05
1.0221692849128508,5.9029430668338164e-05
1.0225301110494787,6.679972232814255e-05
1.0228909371861066,7.551748840412612e-05
1.0232517633227345,8.528779058652246e-05
1.0236125894593624,9.622598483896764e-05
1.0239734155959905,0.00010845856165000702
1.0243342417326184,0.00012212403540436416
1.0246950678692464,0.00013737388348786323
1.0250558940058743,0.0001543735354501999
1.0254167201425022,0.00017330341222101156
1.02577754627913,0.00019436001500371957
1.026138372415758,0.00021775706305756385
1.026499198552386,0.00024372667911970534
1.0268600246890138,0.00027252062071439557
1.0272208508256417,0.00030441155504547284
1.0275816769622697,0.00033969437457015753
1.0279425030988976,0.00037868754970767603
1.0283033292355255,0.0004217345144447128
1.0286641553721534,0.0004692050798640928
1.0290249815087813,0.0005214968698434431
1.0293858076454094,0.0005790367723502696
1.0297466337820373,0.0006422823989021948
1.0301074599186653,0.000711723543868756
1.0304682860552932,0.000787883634370604
1.030829112191921,0.0008713211605866039
1.031189938328549,0.0009626310753178837
1.031550764465177,0.001062446150685309
1.0319115906018048,0.001171438278862583
1.0322724167384327,0.0012903197027809873
1.0326332428750606,0.0014198441617900301
1.0329940690116886,0.001560807936337348
1.0333548951483165,0.0017140507748470686
1.0337157212849444,0.001880456685144028
1.0340765474215723,0.0020609545720055816
1.0344373735582002,0.002256518701731659
1.0347981996948281,0.002468168974030048
1.0351590258314562,0.002696970981022879
1.0355198519680842,0.0029440358328152363
1.035880678104712,0.0032105197288361475
1.03624150424134,0.0034976232540837203
1.036602330377968,0.0038065903795003837
1.0369631565145958,0.004138707145970313
1.0373239826512237,0.004495300011903618
1.0376848087878516,0.004877733845044828
1.0380456349244795,0.005287409540045234
1.0384064610611075,0.005725761244462926
1.0387672871977354,0.006194253177231841
1.0391281133343633,0.0066943760252592376
1.0394889394709912,0.007227642905687442
1.039849765607619,0.007795584883496227
1.040210591744247,0.008399746036510851
1.0405714178808751,0.009041678062545005
1.040932244017503,0.00972293442631006
1.041293070154131,0.010445064046895223
1.0416538962907589,0.011209604530000217
1.0420147224273868,0.01201807495274186
1.0423755485640147,0.012871968212680978
1.0427363747006426,0.0137727429567259
1.0430972008372705,0.014721815109761735
1.0434580269738984,0.015720549027167012
1.0438188531105264,0.016770248299804114
1.0441796792471543,0.01787214624457766
1.0445405053837822,0.019027396118174462
1.04490133152041,0.020237061096146265
1.045262157657038,0.021502104063969376
1.045622983793666,0.022823377271125295
1.0459838099302938,0.024201611903485496
1.046344636066922,0.025637407633376796
1.0467054622035499,0.027131222210521548
1.0470662883401778,0.02868336116063148
1.0474271144768057,0.030293967661606393
1.0477879406134336,0.03196301267016772
1.0481487667500615,0.03369028537412457
1.0485095928866894,0.035475384047412635
1.0488704190233173,0.03731770738641117
1.0492312451599453,0.03921644640689471
1.0495920712965732,0.04117057698117133
1.049952897433201,0.04317885309455992
1.050313723569829,0.04523980089923198
1.050674549706457,0.047351713641685285
1.0510353758430848,0.049512647537594885
1.0513962019797127,0.05172041866455745
1.0517570281163409,0.05397260093930478
1.0521178542529688,0.056266525241232684
1.0524786803895967,0.058599279738730116
1.0528395065262246,0.060967711468647885
1.0532003326628525,0.06336842921246334
1.0535611587994804,0.06579780770528029
1.0539219849361083,0.0682519932057449
1.0542828110727362,0.07072691044640005
1.0546436372093642,0.07321827097487378
1.055004463345992,0.07572158288681852
1.05536528948262,0.07823216194161345
1.055726115619248,0.08074514404167765
1.0560869417558758,0.08325549904589533
1.0564477678925037,0.08575804587713282
1.0568085940291316,0.08824746887336325
1.0571694201657595,0.09071833532145132
1.0575302463023877,0.09316511410242202
1.0578910724390156,0.0955821953669985
1.0582518985756435,0.09796391115062568
1.0586127247122714,0.1003045568280001
1.0589735508488993,0.10259841329854212
1.0593343769855272,0.10483976978632206
1.0596952031221551,0.10702294713074666
1.060056029258783,0.10914232143794728
1.060416855395411,0.11119234795737479
1.0607776815320389,0.11316758504358884
1.0611385076686668,0.11506271805982117
1.0614993338052947,0.11687258307751168
1.0618601599419226,0.11859219022481783
1.0622209860785505,0.12021674653700933
1.0625818122151784,0.12174167816281561
1.0629426383518066,0.12316265178309703
1.0633034644884345,0.12447559510171732
1.0636642906250624,0.1256767162732074
1.0640251167616903,0.12676252213759742
1.0643859428983182,0.12772983513979436
1.0647467690349461,0.12857580881884037
1.065107595171574,0.12929794176141965
1.065468421308202,0.12989408992389434
1.0658292474448299,0.13036247723792718
1.0661900735814578,0.13070170442627527
1.0665508997180857,0.13091075596751023
1.0669117258547136,0.13098900516115206
1.0672725519913415,0.13093621725785862
1.0676333781279694,0.13075255063279
1.0679942042645973,0.1304385559939394
1.0683550304012253,0.12999517363096894
1.0687158565378534,0.1294237287237857
1.0690766826744813,0.12872592474361894
1.0694375088111092,0.12790383499258065
1.0697983349477371,0.12695989234052532
1.070159161084365,0.12589687723030382
1.070519987220993,0.1247179040341664
1.0708808133576209,0.12342640585500791
1.0712416394942488,0.1220261178762313
1.0716024656308767,0.12052105937320821
